k;t;r;value
p14;8;1;0.0
p15;8;1;35632.236000000004
p16;8;1;0.0
p17;8;1;28926.378
p18;8;1;0.0
p19;8;1;0.0
p20;8;1;0.0
p21;8;1;4815.099
p22;8;1;0.0
p23;8;1;-0.0
p24;8;1;54794.87999999999
p25;8;1;0.0
p26;8;1;0.0
p27;8;1;0.0
p28;8;1;0.0
p1;9;1;9656.144
p2;9;1;0.0
p3;9;1;24677.448000000004
p4;9;1;0.0
p5;9;1;0.0
p6;9;1;0.0
p7;9;1;16292.386999999999
p8;9;1;0.0
p9;9;1;0.0
p10;9;1;0.0
p11;9;1;10353.079
p12;9;1;9219.750000000002
p13;9;1;0.0
p14;9;1;0.0
p15;9;1;35632.236000000004
p16;9;1;0.0
p17;9;1;28926.378
p18;9;1;0.0
p19;9;1;0.0
p20;9;1;0.0
p21;9;1;4815.099
p22;9;1;0.0
p23;9;1;-0.0
p24;9;1;54794.87999999999
p25;9;1;0.0
p26;9;1;0.0
p27;9;1;0.0
p28;9;1;0.0
p1;10;1;9656.144
p2;10;1;0.0
p3;10;1;24677.448000000004
p4;10;1;0.0
p5;10;1;0.0
p6;10;1;0.0
p7;10;1;16292.386999999999
p8;10;1;0.0
p9;10;1;0.0
p10;10;1;0.0
p11;10;1;10353.079
p12;10;1;9219.750000000002
p13;10;1;0.0
p14;10;1;0.0
p15;10;1;35632.236000000004
p16;10;1;0.0
p17;10;1;28926.378
p18;10;1;0.0
p19;10;1;0.0
p20;10;1;0.0
p21;10;1;4815.099
p22;10;1;0.0
p23;10;1;-0.0
p24;10;1;54794.87999999999
p25;10;1;0.0
p26;10;1;0.0
p27;10;1;0.0
p28;10;1;0.0
p1;11;1;9656.144
p2;11;1;0.0
p3;11;1;24677.448000000004
p4;11;1;0.0
p5;11;1;0.0
p6;11;1;0.0
p7;11;1;16292.386999999999
p8;11;1;0.0
p9;11;1;0.0
p10;11;1;0.0
p11;11;1;10353.079
p12;11;1;9219.750000000002
p13;11;1;0.0
p14;11;1;0.0
p15;11;1;35632.236000000004
p16;11;1;0.0
p17;11;1;28926.378
p18;11;1;0.0
p19;11;1;0.0
p20;11;1;0.0
p21;11;1;4815.099
p22;11;1;0.0
p23;11;1;-0.0
p24;11;1;54794.87999999999
p25;11;1;0.0
p26;11;1;0.0
p27;11;1;0.0
p28;11;1;0.0
p1;12;1;9662.925000000001
p2;12;1;0.0
p3;12;1;24677.448000000004
p4;12;1;0.0
p5;12;1;0.0
p6;12;1;0.0
p7;12;1;16292.386999999999
p8;12;1;0.0
p9;12;1;0.0
p10;12;1;0.0
p11;12;1;10353.079
p12;12;1;9205.500000000002
p13;12;1;0.0
p14;12;1;0.0
p15;12;1;35632.236000000004
p16;12;1;0.0
p17;12;1;28926.378
p18;12;1;0.0
p19;12;1;0.0
p20;12;1;0.0
p21;12;1;4815.099
p22;12;1;0.0
p23;12;1;-0.0
p24;12;1;54794.87999999999
p25;12;1;0.0
p26;12;1;0.0
p27;12;1;0.0
p28;12;1;0.0
p1;13;1;9656.144
p2;13;1;0.0
p3;13;1;24677.448000000004
p4;13;1;0.0
p5;13;1;0.0
p6;13;1;0.0
p7;13;1;16292.386999999999
p8;13;1;0.0
p9;13;1;0.0
p10;13;1;0.0
p11;13;1;10340.186
p12;13;1;9219.750000000002
p13;13;1;0.0
p14;13;1;0.0
p15;13;1;35632.236000000004
p16;13;1;7.473999999999999
p17;13;1;28926.378
p18;13;1;0.0
p19;13;1;0.0
p20;13;1;0.0
p21;13;1;4815.099
p22;13;1;0.0
p23;13;1;-0.0
p24;13;1;54794.87999999999
p25;13;1;0.0
p26;13;1;0.0
p27;13;1;0.0
p28;13;1;0.0
p1;14;1;9649.363000000001
p2;14;1;0.0
p3;14;1;11614.353000000001
p4;14;1;0.0
p5;14;1;16330.875000000004
p6;14;1;0.0
p7;14;1;23375.649999999998
p8;14;1;0.0
p9;14;1;0.0
p10;14;1;0.0
p11;14;1;0.0
p12;14;1;9219.750000000002
p13;14;1;0.0
p14;14;1;0.0
p15;14;1;35632.236000000004
p16;14;1;7.473999999999999
p17;14;1;28926.378
p18;14;1;0.0
p19;14;1;0.0
p20;14;1;0.0
p21;14;1;4815.099
p22;14;1;0.0
p23;14;1;-0.0
p24;14;1;54794.87999999999
p25;14;1;0.0
p26;14;1;0.0
p27;14;1;0.0
p28;14;1;0.0
p1;15;1;2400.474
p2;15;1;0.0
p3;15;1;30146.856000000003
p4;15;1;0.0
p5;15;1;0.0
p6;15;1;0.0
p7;15;1;19362.095
p8;15;1;0.0
p9;15;1;0.0
p10;15;1;0.0
p11;15;1;0.0
p12;15;1;144238.50000000003
p13;15;1;0.0
p14;15;1;0.0
p15;15;1;0.0
p16;15;1;19238.075999999997
p17;15;1;9993.959
p18;15;1;0.0
p19;15;1;0.0
p20;15;1;0.0
p21;15;1;0.0
p22;15;1;0.0
p23;15;1;-0.0
p24;15;1;0.0
p25;15;1;0.0
p26;15;1;0.0
p27;15;1;0.0
p28;15;1;0.0
p1;16;1;11778.597000000002
p2;16;1;0.0
p3;16;1;29699.211000000003
p4;16;1;0.0
p5;16;1;0.0
p6;16;1;0.0
p7;16;1;0.0
p8;16;1;0.0
p9;16;1;0.0
p10;16;1;0.0
p11;16;1;0.0
p12;16;1;109767.75000000001
p13;16;1;0.0
p14;16;1;0.0
p15;16;1;0.0
p16;16;1;23034.868
p17;16;1;0.0
p18;16;1;0.0
p19;16;1;0.0
p20;16;1;0.0
p21;16;1;0.0
p22;16;1;0.0
p23;16;1;-0.0
p24;16;1;41628.88799999999
p25;16;1;0.0
p26;16;1;0.0
p27;16;1;0.0
p28;16;1;0.0
p1;17;1;11588.729000000001
p2;17;1;0.0
p3;17;1;14568.810000000001
p4;17;1;0.0
p5;17;1;0.0
p6;17;1;0.0
p7;17;1;25969.023999999998
p8;17;1;0.0
p9;17;1;0.0
p10;17;1;0.0
p11;17;1;0.0
p12;17;1;78218.25000000001
p13;17;1;0.0
p14;17;1;0.0
p15;17;1;0.0
p16;17;1;18221.611999999997
p17;17;1;0.0
p18;17;1;0.0
p19;17;1;0.0
p20;17;1;0.0
p21;17;1;0.0
p22;17;1;0.0
p23;17;1;-0.0
p24;17;1;61209.359999999986
p25;17;1;0.0
p26;17;1;0.0
p27;17;1;0.0
p28;17;1;0.0
p1;18;1;11398.861
p2;18;1;0.0
p3;18;1;28803.921000000006
p4;18;1;0.0
p5;18;1;0.0
p6;18;1;0.0
p7;18;1;17862.524999999998
p8;18;1;0.0
p9;18;1;0.0
p10;18;1;0.0
p11;18;1;0.0
p12;18;1;47466.75000000001
p13;18;1;0.0
p14;18;1;0.0
p15;18;1;0.0
p16;18;1;28595.523999999998
p17;18;1;0.0
p18;18;1;0.0
p19;18;1;0.0
p20;18;1;0.0
p21;18;1;0.0
p22;18;1;0.0
p23;18;1;-0.0
p24;18;1;60861.45599999999
p25;18;1;0.0
p26;18;1;0.0
p27;18;1;0.0
p28;18;1;0.0
p1;19;1;11208.993
p2;19;1;0.0
p3;19;1;32710.641000000003
p4;19;1;0.0
p5;19;1;0.0
p6;19;1;0.0
p7;19;1;15339.719
p8;19;1;0.0
p9;19;1;0.0
p10;19;1;23.072
p11;19;1;0.0
p12;19;1;7281.750000000001
p13;19;1;0.0
p14;19;1;0.0
p15;19;1;32247.744000000006
p16;19;1;6397.744
p17;19;1;21300.16
p18;19;1;0.0
p19;19;1;0.0
p20;19;1;0.0
p21;19;1;0.0
p22;19;1;0.0
p23;19;1;-0.0
p24;19;1;60752.73599999999
p25;19;1;0.0
p26;19;1;0.0
p27;19;1;0.0
p28;19;1;0.0
p1;20;1;11019.125000000002
p2;20;1;0.0
p3;20;1;23554.266000000003
p4;20;1;0.0
p5;20;1;0.0
p6;20;1;0.0
p7;20;1;19900.176
p8;20;1;0.0
p9;20;1;0.0
p10;20;1;0.0
p11;20;1;0.0
p12;20;1;0.0
p13;20;1;0.0
p14;20;1;0.0
p15;20;1;39786.795000000006
p16;20;1;0.0
p17;20;1;32245.019
p18;20;1;0.0
p19;20;1;0.0
p20;20;1;0.0
p21;20;1;0.0
p22;20;1;0.0
p23;20;1;-0.0
p24;20;1;61415.92799999999
p25;20;1;0.0
p26;20;1;0.0
p27;20;1;0.0
p28;20;1;0.0
p1;21;1;10836.038
p2;21;1;0.0
p3;21;1;27469.125000000004
p4;21;1;0.0
p5;21;1;0.0
p6;21;1;0.0
p7;21;1;17386.191
p8;21;1;0.0
p9;21;1;0.0
p10;21;1;0.0
p11;21;1;0.0
p12;21;1;1325.2500000000002
p13;21;1;0.0
p14;21;1;0.0
p15;21;1;39178.34700000001
p16;21;1;0.0
p17;21;1;31817.114
p18;21;1;0.0
p19;21;1;0.0
p20;21;1;0.0
p21;21;1;0.0
p22;21;1;0.0
p23;21;1;-0.0
p24;21;1;59752.51199999999
p25;21;1;0.0
p26;21;1;0.0
p27;21;1;0.0
p28;21;1;0.0
p1;22;1;10646.17
p2;22;1;0.0
p3;22;1;27021.480000000003
p4;22;1;0.0
p5;22;1;0.0
p6;22;1;0.0
p7;22;1;17236.234
p8;22;1;0.0
p9;22;1;0.0
p10;22;1;0.0
p11;22;1;0.0
p12;22;1;6726.000000000001
p13;22;1;0.0
p14;22;1;0.0
p15;22;1;40471.299000000006
p16;22;1;0.0
p17;22;1;31379.7
p18;22;1;0.0
p19;22;1;10.189000000000002
p20;22;1;0.0
p21;22;1;0.0
p22;22;1;0.0
p23;22;1;-0.0
p24;22;1;55729.87199999999
p25;22;1;0.0
p26;22;1;0.0
p27;22;1;0.0
p28;22;1;0.0
p1;23;1;10469.864000000001
p2;23;1;0.0
p3;23;1;14186.277000000002
p4;23;1;0.0
p5;23;1;15506.700000000004
p6;23;1;0.0
p7;23;1;23816.7
p8;23;1;0.0
p9;23;1;0.0
p10;23;1;0.0
p11;23;1;0.0
p12;23;1;0.0
p13;23;1;0.0
p14;23;1;0.0
p15;23;1;36060.05100000001
p16;23;1;0.0
p17;23;1;30970.813000000002
p18;23;1;0.0
p19;23;1;0.0
p20;23;1;0.0
p21;23;1;0.0
p22;23;1;0.0
p23;23;1;-0.0
p24;23;1;59132.80799999999
p25;23;1;0.0
p26;23;1;0.0
p27;23;1;0.0
p28;23;1;0.0
p1;24;1;10286.777
p2;24;1;0.0
p3;24;1;26166.885000000002
p4;24;1;0.0
p5;24;1;0.0
p6;24;1;0.0
p7;24;1;16962.783
p8;24;1;0.0
p9;24;1;0.0
p10;24;1;0.0
p11;24;1;0.0
p12;24;1;14691.750000000002
p13;24;1;0.0
p14;24;1;0.0
p15;24;1;37353.003000000004
p16;24;1;0.0
p17;24;1;30561.926
p18;24;1;0.0
p19;24;1;0.0
p20;24;1;0.0
p21;24;1;0.0
p22;24;1;0.0
p23;24;1;-0.0
p24;24;1;56219.111999999994
p25;24;1;0.0
p26;24;1;0.0
p27;24;1;0.0
p28;24;1;0.0
p1;25;1;10117.252
p2;25;1;0.0
p3;25;1;19818.465000000004
p4;25;1;0.0
p5;25;1;7427.750000000002
p6;25;1;0.0
p7;25;1;20050.132999999998
p8;25;1;0.0
p9;25;1;0.0
p10;25;1;0.0
p11;25;1;0.0
p12;25;1;11457.000000000002
p13;25;1;0.0
p14;25;1;0.0
p15;25;1;36754.062000000005
p16;25;1;0.0
p17;25;1;30191.075
p18;25;1;0.0
p19;25;1;0.0
p20;25;1;0.0
p21;25;1;0.0
p22;25;1;0.0
p23;25;1;-0.0
p24;25;1;56806.19999999999
p25;25;1;0.0
p26;25;1;0.0
p27;25;1;0.0
p28;25;1;0.0
p1;26;1;9947.727
p2;26;1;0.0
p3;26;1;17319.792
p4;26;1;0.0
p5;26;1;10052.900000000003
p6;26;1;0.0
p7;26;1;21099.832
p8;26;1;0.0
p9;26;1;0.0
p10;26;1;0.0
p11;26;1;0.0
p12;26;1;10986.750000000002
p13;26;1;0.0
p14;26;1;0.0
p15;26;1;36155.12100000001
p16;26;1;0.0
p17;26;1;29829.733
p18;26;1;0.0
p19;26;1;0.0
p20;26;1;0.0
p21;26;1;0.0
p22;26;1;0.0
p23;26;1;-0.0
p24;26;1;57773.80799999999
p25;26;1;0.0
p26;26;1;0.0
p27;26;1;0.0
p28;26;1;0.0
p1;27;1;9791.764000000001
p2;27;1;0.0
p3;27;1;12859.620000000003
p4;27;1;0.0
p5;27;1;15160.750000000004
p6;27;1;0.0
p7;27;1;23181.588
p8;27;1;0.0
p9;27;1;0.0
p10;27;1;0.0
p11;27;1;0.0
p12;27;1;8564.250000000002
p13;27;1;0.0
p14;27;1;0.0
p15;27;1;35613.22200000001
p16;27;1;7.473999999999999
p17;27;1;29468.391
p18;27;1;0.0
p19;27;1;0.0
p20;27;1;0.0
p21;27;1;4988.304
p22;27;1;0.0
p23;27;1;-0.0
p24;27;1;54120.81599999999
p25;27;1;0.0
p26;27;1;0.0
p27;27;1;9.519
p28;27;1;0.0
p1;28;1;9696.83
p2;28;1;0.0
p3;28;1;24775.116
p4;28;1;0.0
p5;28;1;0.0
p6;28;1;0.0
p7;28;1;16407.06
p8;28;1;0.0
p9;28;1;0.0
p10;28;1;0.0
p11;28;1;10056.539999999999
p12;28;1;9048.750000000002
p13;28;1;0.0
p14;28;1;0.0
p15;28;1;35603.715000000004
p16;28;1;7.473999999999999
p17;28;1;29107.049000000003
p18;28;1;0.0
p19;28;1;0.0
p20;28;1;0.0
p21;28;1;4353.219
p22;28;1;0.0
p23;28;1;-0.0
p24;28;1;55088.42399999999
p25;28;1;0.0
p26;28;1;0.0
p27;28;1;0.0
p28;28;1;0.0
p1;29;1;8462.688
p2;29;1;-0.0
p3;29;1;6503.061000000001
p4;29;1;-0.0
p5;29;1;4995.925000000001
p6;29;1;-0.0
p7;29;1;-0.0
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;29963.332
p12;29;1;54249.75000000001
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;44274.09900000001
p16;29;1;-0.0
p17;29;1;6637.282
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;64971.071999999986
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;0.0
p2;30;1;-0.0
p3;30;1;29707.350000000006
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;23084.557
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;151221.00000000003
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;-0.0
p16;30;1;23326.354
p17;30;1;-0.0
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;-0.0
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;-0.0
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;0.0
p2;31;1;-0.0
p3;31;1;46408.57800000001
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;-0.0
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;9295.853
p12;31;1;-0.0
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;41688.19500000001
p16;31;1;-0.0
p17;31;1;33547.752
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;61579.00799999999
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;11398.861
p2;32;1;-0.0
p3;32;1;-0.0
p4;32;1;-0.0
p5;32;1;-0.0
p6;32;1;-0.0
p7;32;1;29250.435999999998
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;-0.0
p12;32;1;20477.250000000004
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;23035.461000000003
p16;32;1;14185.651999999998
p17;32;1;15052.747000000001
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;83301.26399999998
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;11208.993
p2;33;1;-0.0
p3;33;1;28364.415000000005
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;17668.463
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;-0.0
p12;33;1;-0.0
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;56252.91900000001
p16;33;1;-0.0
p17;33;1;32653.906000000003
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;-0.0
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;38138.975999999995
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;11012.344000000186
p2;34;1;-0.0
p3;34;1;25182.066000000003
p4;34;1;-0.0
p5;34;1;3428.975000000001
p6;34;1;-0.0
p7;34;1;19000.433999999754
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;-0.0
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;37048.779
p16;34;1;-0.0
p17;34;1;32226.001
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;-0.0
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;59850.359999999986
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;10842.819000000001
p2;35;1;-0.0
p3;35;1;18988.287000000004
p4;35;1;-0.0
p5;35;1;10612.525000000003
p6;35;1;-0.0
p7;35;1;21964.29
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;-0.0
p12;35;1;-0.0
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;26305.869000000002
p16;35;1;-0.0
p17;35;1;31788.587
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;-0.0
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;69852.59999999999
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;10646.170000000173
p2;36;1;-0.0
p3;36;1;27054.035999999793
p4;36;1;-0.0
p5;36;1;-0.0
p6;36;1;-0.0
p7;36;1;17227.413
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;-0.0
p12;36;1;11271.750000000002
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;40461.79200000001
p16;36;1;-0.0
p17;36;1;31389.209000000003
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;52239.95999999999
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;10476.645000000173
p2;37;1;-0.0
p3;37;1;26638.947000000004
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;17103.918999999998
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;-0.0
p12;37;1;13993.500000000002
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;38360.745
p16;37;1;-0.0
p17;37;1;30999.339999999764
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;-0.0
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;53990.35199999999
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;-0.0
p28;37;1;-0.0
p1;38;1;10320.682
p2;38;1;-0.0
p3;38;1;26240.136000000002
p4;38;1;-0.0
p5;38;1;-0.0
p6;38;1;-0.0
p7;38;1;16989.246
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;8638.31
p12;38;1;5628.750000000001
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;35641.743
p16;38;1;-0.0
p17;38;1;30637.998
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;-0.0
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;57534.62399999999
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;10151.157000000001
p2;39;1;-0.0
p3;39;1;25841.325000000004
p4;39;1;-0.0
p5;39;1;-0.0
p6;39;1;-0.0
p7;39;1;16883.394
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;10159.684
p12;39;1;5144.250000000001
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;36525.89400000001
p16;39;1;-0.0
p17;39;1;30276.656000000003
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;56958.40799999999
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;10015.537000000248
p2;40;1;-0.0
p3;40;1;12639.867000000002
p4;40;1;-0.0
p5;40;1;16117.200000000004
p6;40;1;-0.0
p7;40;1;23719.668999999998
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;-0.0
p12;40;1;6355.500000000001
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;36525.89399999966
p16;40;1;-0.0
p17;40;1;29924.823
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;866.0250000000001
p22;40;1;-0.0
p23;40;1;-0.0
p24;40;1;56393.06399999999
p25;40;1;-0.0
p26;40;1;-0.0
p27;40;1;-0.0
p28;40;1;-0.0
p1;41;1;9893.479000000001
p2;41;1;-0.0
p3;41;1;12192.222000000002
p4;41;1;-0.0
p5;41;1;16310.525000000003
p6;41;1;-0.0
p7;41;1;23631.459
p8;41;1;-0.0
p9;41;1;-0.0
p10;41;1;-0.0
p11;41;1;-0.0
p12;41;1;7296.000000000001
p13;41;1;-0.0
p14;41;1;-0.0
p15;41;1;36259.698000000004
p16;41;1;-0.0
p17;41;1;29563.481
p18;41;1;-0.0
p19;41;1;-0.0
p20;41;1;-0.0
p21;41;1;265.581
p22;41;1;-0.0
p23;41;1;-0.0
p24;41;1;57654.21599999999
p25;41;1;-0.0
p26;41;1;-0.0
p27;41;1;-0.0
p28;41;1;-0.0
p1;42;1;9771.421
p2;42;1;-0.0
p3;42;1;24946.035000000003
p4;42;1;-0.0
p5;42;1;-0.0
p6;42;1;-0.0
p7;42;1;16398.238999999998
p8;42;1;-0.0
