k;t;r;value
p22;14;1;-0.0
p23;14;1;-0.0
p24;14;1;35703.647999999994
p25;14;1;-0.0
p26;14;1;-0.0
p27;14;1;5673.3240000000005
p28;14;1;-0.0
p1;15;1;6258.863
p2;15;1;-0.0
p3;15;1;16627.977000000003
p4;15;1;-0.0
p5;15;1;-0.0
p6;15;1;-0.0
p7;15;1;13152.110999999999
p8;15;1;-0.0
p9;15;1;-0.0
p10;15;1;-0.0
p11;15;1;38.678999999999995
p12;15;1;-0.0
p13;15;1;-0.0
p14;15;1;-0.0
p15;15;1;25355.169000000005
p16;15;1;-0.0
p17;15;1;20615.512000000002
p18;15;1;-0.0
p19;15;1;-0.0
p20;15;1;-0.0
p21;15;1;21073.275
p22;15;1;-0.0
p23;15;1;-0.0
p24;15;1;35703.647999999994
p25;15;1;-0.0
p26;15;1;-0.0
p27;15;1;5673.3240000000005
p28;15;1;-0.0
p1;16;1;6258.863
p2;16;1;-0.0
p3;16;1;16627.977000000003
p4;16;1;-0.0
p5;16;1;-0.0
p6;16;1;-0.0
p7;16;1;13152.110999999999
p8;16;1;-0.0
p9;16;1;-0.0
p10;16;1;-0.0
p11;16;1;38.678999999999995
p12;16;1;-0.0
p13;16;1;-0.0
p14;16;1;-0.0
p15;16;1;25355.169000000005
p16;16;1;-0.0
p17;16;1;20615.512000000002
p18;16;1;-0.0
p19;16;1;-0.0
p20;16;1;-0.0
p21;16;1;21073.275
p22;16;1;-0.0
p23;16;1;-0.0
p24;16;1;35703.647999999994
p25;16;1;-0.0
p26;16;1;-0.0
p27;16;1;5673.3240000000005
p28;16;1;-0.0
p1;17;1;6258.863
p2;17;1;-0.0
p3;17;1;16627.977000000003
p4;17;1;-0.0
p5;17;1;-0.0
p6;17;1;-0.0
p7;17;1;13152.110999999999
p8;17;1;-0.0
p9;17;1;-0.0
p10;17;1;-0.0
p11;17;1;38.678999999999995
p12;17;1;-0.0
p13;17;1;-0.0
p14;17;1;-0.0
p15;17;1;25355.169000000005
p16;17;1;-0.0
p17;17;1;20615.512000000002
p18;17;1;-0.0
p19;17;1;-0.0
p20;17;1;-0.0
p21;17;1;21073.275
p22;17;1;-0.0
p23;17;1;-0.0
p24;17;1;35703.647999999994
p25;17;1;-0.0
p26;17;1;-0.0
p27;17;1;5673.3240000000005
p28;17;1;-0.0
p1;18;1;6258.863
p2;18;1;-0.0
p3;18;1;16627.977000000003
p4;18;1;-0.0
p5;18;1;-0.0
p6;18;1;-0.0
p7;18;1;13152.110999999999
p8;18;1;-0.0
p9;18;1;-0.0
p10;18;1;-0.0
p11;18;1;38.678999999999995
p12;18;1;-0.0
p13;18;1;-0.0
p14;18;1;-0.0
p15;18;1;25355.169000000005
p16;18;1;-0.0
p17;18;1;20615.512000000002
p18;18;1;-0.0
p19;18;1;-0.0
p20;18;1;-0.0
p21;18;1;21073.275
p22;18;1;-0.0
p23;18;1;-0.0
p24;18;1;35703.647999999994
p25;18;1;-0.0
p26;18;1;-0.0
p27;18;1;5673.3240000000005
p28;18;1;-0.0
p1;19;1;6258.863
p2;19;1;-0.0
p3;19;1;16627.977000000003
p4;19;1;-0.0
p5;19;1;-0.0
p6;19;1;-0.0
p7;19;1;13152.110999999999
p8;19;1;-0.0
p9;19;1;-0.0
p10;19;1;-0.0
p11;19;1;38.678999999999995
p12;19;1;-0.0
p13;19;1;-0.0
p14;19;1;-0.0
p15;19;1;25355.169000000005
p16;19;1;-0.0
p17;19;1;20615.512000000002
p18;19;1;-0.0
p19;19;1;-0.0
p20;19;1;-0.0
p21;19;1;21073.275
p22;19;1;-0.0
p23;19;1;-0.0
p24;19;1;35703.647999999994
p25;19;1;-0.0
p26;19;1;-0.0
p27;19;1;5673.3240000000005
p28;19;1;-0.0
p1;20;1;6258.863
p2;20;1;-0.0
p3;20;1;16627.977000000003
p4;20;1;-0.0
p5;20;1;-0.0
p6;20;1;-0.0
p7;20;1;13152.110999999999
p8;20;1;-0.0
p9;20;1;-0.0
p10;20;1;-0.0
p11;20;1;38.678999999999995
p12;20;1;-0.0
p13;20;1;-0.0
p14;20;1;-0.0
p15;20;1;25355.169000000005
p16;20;1;-0.0
p17;20;1;20615.512000000002
p18;20;1;-0.0
p19;20;1;-0.0
p20;20;1;-0.0
p21;20;1;21073.275
p22;20;1;-0.0
p23;20;1;-0.0
p24;20;1;35703.647999999994
p25;20;1;-0.0
p26;20;1;-0.0
p27;20;1;5673.3240000000005
p28;20;1;-0.0
p1;21;1;6258.863
p2;21;1;-0.0
p3;21;1;16627.977000000003
p4;21;1;-0.0
p5;21;1;-0.0
p6;21;1;-0.0
p7;21;1;13152.110999999999
p8;21;1;-0.0
p9;21;1;-0.0
p10;21;1;-0.0
p11;21;1;38.678999999999995
p12;21;1;-0.0
p13;21;1;-0.0
p14;21;1;-0.0
p15;21;1;25355.169000000005
p16;21;1;-0.0
p17;21;1;20615.512000000002
p18;21;1;-0.0
p19;21;1;-0.0
p20;21;1;-0.0
p21;21;1;21073.275
p22;21;1;-0.0
p23;21;1;-0.0
p24;21;1;35703.647999999994
p25;21;1;-0.0
p26;21;1;-0.0
p27;21;1;5673.3240000000005
p28;21;1;-0.0
p1;22;1;3654.958999988048
p2;22;1;-0.0
p3;22;1;-0.0
p4;22;1;-0.0
p5;22;1;1.7927521867022742e-08
p6;22;1;-0.0
p7;22;1;1023.236
p8;22;1;-0.0
p9;22;1;-0.0
p10;22;1;-0.0
p11;22;1;-0.0
p12;22;1;20634.000000000004
p13;22;1;-0.0
p14;22;1;-0.0
p15;22;1;9839.745
p16;22;1;-0.0
p17;22;1;6875.0070000000005
p18;22;1;-0.0
p19;22;1;-0.0
p20;22;1;-0.0
p21;22;1;44663.796
p22;22;1;-0.0
p23;22;1;-0.0
p24;22;1;79050.31199999999
p25;22;1;-0.0
p26;22;1;-0.0
p27;22;1;-0.0
p28;22;1;-0.0
p1;23;1;14016.327000000001
p2;23;1;-0.0
p3;23;1;-0.0
p4;23;1;-0.0
p5;23;1;8180.700000000002
p6;23;1;-0.0
p7;23;1;23781.416
p8;23;1;-0.0
p9;23;1;-0.0
p10;23;1;-0.0
p11;23;1;-0.0
p12;23;1;-0.0
p13;23;1;-0.0
p14;23;1;-0.0
p15;23;1;-0.0
p16;23;1;-0.0
p17;23;1;39348.242
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;-0.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;57567.23999999999
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;-0.0
p28;23;1;-0.0
p1;24;1;6.781000000000001
p2;24;1;-0.0
p3;24;1;-0.0
p4;24;1;-0.0
p5;24;1;23015.850000000006
p6;24;1;-0.0
p7;24;1;30097.252
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;-0.0
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;66254.28300000001
p16;24;1;-0.0
p17;24;1;22403.204
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;-0.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;-0.0
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;-0.0
p28;24;1;-0.0
p1;25;1;8225.353000000001
p2;25;1;-0.0
p3;25;1;-0.0
p4;25;1;-0.0
p5;25;1;26282.025000000005
p6;25;1;-0.0
p7;25;1;23781.416
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;-0.0
p12;25;1;-0.0
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;-0.0
p16;25;1;-0.0
p17;25;1;44815.917
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;-0.0
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;41259.23999999999
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;-0.0
p28;25;1;-0.0
p1;26;1;0.0
p2;26;1;-0.0
p3;26;1;26435.472000000005
p4;26;1;-0.0
p5;26;1;-0.0
p6;26;1;-0.0
p7;26;1;9456.112
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;-0.0
p12;26;1;25650.000000000004
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;27513.258000000005
p16;26;1;-0.0
p17;26;1;-0.0
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;21200.292
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;45118.799999999996
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;-0.0
p28;26;1;-0.0
p1;27;1;21027.881
p2;27;1;-0.0
p3;27;1;-0.0
p4;27;1;-0.0
p5;27;1;12993.475000000004
p6;27;1;-0.0
p7;27;1;35054.654
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;-0.0
p12;27;1;35853.00000000001
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;27731.919000000005
p16;27;1;-0.0
p17;27;1;11097.003
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;-0.0
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;521.8559999999999
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;-0.0
p28;27;1;-0.0
p1;28;1;7004.773000000001
p2;28;1;-0.0
p3;28;1;32743.197000000004
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;-0.0
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;-0.0
p12;28;1;-0.0
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;27731.919000000005
p16;28;1;-0.0
p17;28;1;15537.706
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;-0.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;58632.69599999999
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;-0.0
p28;28;1;-0.0
p1;29;1;0.0
p2;29;1;-0.0
p3;29;1;34216.35600000001
p4;29;1;-0.0
p5;29;1;-0.0
p6;29;1;-0.0
p7;29;1;-0.0
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;-0.0
p12;29;1;-0.0
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;17179.149
p16;29;1;-0.0
p17;29;1;44815.917
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;46488.67199999999
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;7011.554000000001
p2;30;1;-0.0
p3;30;1;18410.418
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;7480.208
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;-0.0
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;27731.919000000005
p16;30;1;-0.0
p17;30;1;44815.917
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;-0.0
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;35073.07199999999
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;0.0
p2;31;1;-0.0
p3;31;1;-0.0
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;23781.416
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;-0.0
p12;31;1;-0.0
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;38702.997
p16;31;1;-0.0
p17;31;1;-0.0
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;89509.17599999998
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;0.0
p2;32;1;-0.0
p3;32;1;40906.61400000001
p4;32;1;-0.0
p5;32;1;-0.0
p6;32;1;-0.0
p7;32;1;1614.243
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;-0.0
p12;32;1;-0.0
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;44911.06800000001
p16;32;1;-0.0
p17;32;1;48182.103
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;-0.0
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;7011.554000000001
p2;33;1;-0.0
p3;33;1;-0.0
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;23781.416
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;-0.0
p12;33;1;34071.75000000001
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;33759.357
p16;33;1;-0.0
p17;33;1;-0.0
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;13994.964
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;44749.151999999995
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;7004.773000000001
p2;34;1;-0.0
p3;34;1;-0.0
p4;34;1;-0.0
p5;34;1;-0.0
p6;34;1;-0.0
p7;34;1;32822.941
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;-0.0
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;21713.988000000005
p16;34;1;-0.0
p17;34;1;-0.0
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;42596.883
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;46456.05599999999
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;21021.100000000002
p2;35;1;-0.0
p3;35;1;36828.975000000006
p4;35;1;-0.0
p5;35;1;-0.0
p6;35;1;-0.0
p7;35;1;-0.0
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;-0.0
p12;35;1;23583.750000000004
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;-0.0
p16;35;1;-0.0
p17;35;1;22403.204
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;-0.0
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;36573.407999999996
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;0.0
p2;36;1;-0.0
p3;36;1;-0.0
p4;36;1;-0.0
p5;36;1;-0.0
p6;36;1;-0.0
p7;36;1;23781.416
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;-0.0
p12;36;1;-0.0
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;33036.825000000004
p16;36;1;-0.0
p17;36;1;44815.917
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;44749.151999999995
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;0.0
p2;37;1;-0.0
p3;37;1;34257.05100000001
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;-0.0
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;-0.0
p12;37;1;29255.250000000004
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;27731.919000000005
p16;37;1;-0.0
p17;37;1;0.0
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;29387.115
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;35616.67199999999
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;-0.0
p28;37;1;-0.0
p1;38;1;7004.773000000001
p2;38;1;-0.0
p3;38;1;25971.549000000003
p4;38;1;-0.0
p5;38;1;-0.0
p6;38;1;-0.0
p7;38;1;9711.921
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;-0.0
p12;38;1;-0.0
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;22027.719000000005
p16;38;1;-0.0
p17;38;1;7940.015
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;27793.629
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;44749.151999999995
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;7018.335000000001
p2;39;1;-0.0
p3;39;1;-0.0
p4;39;1;-0.0
p5;39;1;3215.3000000000006
p6;39;1;-0.0
p7;39;1;37577.46
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;-0.0
p12;39;1;-0.0
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;27731.919000000005
p16;39;1;-0.0
p17;39;1;22403.204
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;44749.151999999995
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;7018.335000000001
p2;40;1;-0.0
p3;40;1;18410.418
p4;40;1;-0.0
p5;40;1;-0.0
p6;40;1;-0.0
p7;40;1;-0.0
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;-0.0
p12;40;1;-0.0
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;27731.919000000005
p16;40;1;-0.0
p17;40;1;22403.204
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;26719.758
p22;40;1;-0.0
